amount,hour,location_code,device_type,transaction_type,prev_txn_count,fraud
1916.95,14,1,1,2,3,0
3878.31,17,0,0,0,4,0
2847.15,9,0,1,2,1,0
91.03,17,0,0,0,2,0
4293.86,12,0,0,1,5,0
3725.21,12,1,0,0,2,0
2698.06,11,0,0,0,3,0
4695.02,19,1,0,2,2,0
2543.07,20,0,0,0,2,0
2813.92,14,0,1,1,2,0
17104.49,22,2,0,2,17,1
4926.68,15,0,0,2,3,0
3028.59,14,0,0,0,2,0
4198.3,15,1,0,0,2,0
4014.01,16,0,0,0,4,0
1707.37,10,1,0,1,2,0
3055.89,14,1,1,1,3,0
2698.54,17,0,0,0,3,0
2292.85,21,0,0,2,0,0
16738.8,0,1,0,2,20,1
3581.25,15,0,0,1,3,0
2099.55,19,0,0,2,2,0
37758.71,23,1,1,2,18,1
2818.68,19,0,0,1,5,0
4827.13,17,1,1,2,2,0
470.54,0,2,1,2,19,1
4741.53,15,0,0,0,1,0
3748.71,12,0,1,1,0,0
3517.31,17,0,0,1,0,0
176.1,10,0,0,2,1,0
4356.88,15,1,1,0,3,0
1510.96,20,0,1,1,1,0
1444.45,11,1,1,0,5,0
1621.83,13,0,0,2,0,0
405.65,22,2,2,2,9,1
3055.24,11,0,0,2,4,0
745.53,21,1,0,1,4,0
2379.02,11,1,0,1,1,0
268.98,2,2,0,2,14,1
2992.17,19,0,0,0,4,0
178.47,3,2,0,2,19,1
4510.96,15,0,0,1,2,0
1792.71,15,1,0,2,3,0
1946.35,14,1,1,1,5,0
463.8,3,2,1,2,17,1
1441.12,11,0,1,2,2,0
176.1,2,1,0,2,14,1
2791.73,12,0,0,0,0,0
2404.81,15,0,0,1,4,0
1006.41,9,0,0,1,1,0
1047.52,17,0,0,2,5,0
395.39,2,2,1,1,11,1
3613.81,13,0,1,1,5,0
1833.26,13,0,0,2,1,0
2154.46,8,0,0,1,3,0
49979.29,0,1,1,2,14,1
406.15,2,1,0,1,18,1
2516.39,19,1,0,1,3,0
288.15,0,2,2,2,18,1
393.23,3,2,2,1,19,1
3703.73,19,0,0,1,2,0
2934.39,8,0,0,2,1,0
3460.67,8,0,1,2,1,0
4541.35,21,0,0,1,3,0
3118.85,14,0,0,0,2,0
450.27,3,1,1,2,12,1
1225.5,16,0,0,1,5,0
1704.19,12,1,0,1,1,0
19729.15,0,1,2,1,20,1
3228.6,21,0,0,2,5,0
3775.61,14,1,0,1,3,0
1026.69,11,0,0,2,5,0
715.22,16,0,0,1,3,0
2676.68,9,0,0,2,4,0
1829.39,10,0,0,2,4,0
4384.48,20,0,1,2,2,0
3389.63,9,0,1,1,2,0
2598.44,21,0,0,1,2,0
897.12,16,0,0,2,1,0
3812.64,17,0,1,2,0,0
4962.84,16,0,0,1,1,0
3520.15,21,0,0,0,0,0
4381.87,17,1,1,0,0,0
3679.44,9,0,0,2,2,0
4523.06,12,0,0,1,5,0
991.05,9,0,1,1,2,0
279.28,9,0,0,0,1,0
104.11,22,1,2,1,8,1
4440.23,14,0,1,2,2,0
1570.87,15,1,1,2,3,0
4002.3,13,0,0,2,5,0
2991.61,9,0,0,2,4,0
771.82,14,0,1,0,4,0
4019.62,8,1,0,2,5,0
3206.53,19,0,0,0,5,0
3185.24,10,0,0,2,0,0
715.42,21,0,0,2,0,0
2500.62,18,1,0,2,3,0
2846.15,14,0,0,2,1,0
2487.38,20,0,1,0,0,0
1159.44,18,0,0,0,1,0
2284.31,19,0,0,0,0,0
285.32,22,2,2,2,19,1
41227.77,1,2,0,2,13,1
3588.2,8,0,1,2,5,0
465.41,0,2,0,2,16,1
432.7,0,2,1,2,15,1
4772.6,14,0,0,2,4,0
353.83,3,2,2,2,11,1
231.69,3,1,0,2,16,1
2556.64,19,1,0,1,5,0
4882.49,17,0,0,0,3,0
271.76,18,0,0,2,0,0
4960.54,20,0,1,1,0,0
2414.67,17,0,1,1,0,0
3080.22,11,0,0,1,0,0
3653.35,21,0,1,0,4,0
3593.39,12,0,0,2,5,0
1305.22,20,0,0,0,2,0
2807.8,17,0,0,2,3,0
3200.99,21,0,1,0,1,0
1974.88,8,0,1,2,3,0
2647.79,20,1,0,1,5,0
2968.48,10,0,1,2,4,0
4363.59,10,0,1,2,0,0
562.7,11,0,0,1,1,0
305.7,22,2,2,2,15,1
3198.66,16,0,1,1,2,0
2762.25,15,0,1,1,4,0
2877.88,13,0,0,0,2,0
414.91,15,0,0,2,5,0
3145.63,16,1,0,2,5,0
1389.13,18,0,1,2,2,0
1934.62,10,1,0,1,0,0
3262.4,20,1,0,1,2,0
3068.9,13,0,0,1,5,0
4433.85,17,1,0,2,4,0
4676.54,8,0,1,0,2,0
4091.88,8,0,0,0,0,0
38138.37,1,2,0,1,16,1
2711.29,19,0,0,2,4,0
1913.65,16,0,1,2,4,0
2184.67,19,0,0,2,4,0
1379.95,20,0,0,1,4,0
42732.74,3,1,1,2,14,1
2434.51,13,0,0,1,3,0
1731.46,17,0,0,0,4,0
2427.45,12,1,1,2,1,0
249.86,13,0,0,2,2,0
324.14,17,0,1,2,2,0
3696.3,18,0,1,1,5,0
451.79,2,1,2,1,8,1
2274.95,21,0,1,0,0,0
1937.14,14,0,0,2,2,0
3209.68,12,0,1,1,0,0
3050.85,21,0,0,1,0,0
4468.72,19,0,1,2,0,0
1879.1,9,0,1,2,5,0
488.83,12,0,0,0,5,0
46294.38,22,1,2,2,18,1
1367.57,15,1,0,1,2,0
193.1,8,0,0,1,5,0
3246.08,19,0,1,1,1,0
2164.8,15,1,0,1,3,0
881.68,10,0,1,1,4,0
278.25,14,0,0,0,2,0
2972.18,15,0,0,2,0,0
357.38,3,1,1,2,11,1
4094.23,18,0,1,2,3,0
246.11,3,2,0,1,13,1
4831.39,18,1,0,0,3,0
4378.05,13,1,0,2,5,0
1196.32,10,0,0,1,4,0
399.95,3,2,1,2,16,1
117.72,23,1,0,2,10,1
3710.16,18,0,0,0,2,0
260.18,23,1,1,2,18,1
3603.9,20,0,0,0,4,0
1603.2,13,0,1,2,1,0
1423.89,19,1,0,0,3,0
32381.74,0,2,1,1,18,1
3791.55,15,0,0,1,4,0
1355.58,8,1,1,1,5,0
4720.41,13,0,1,0,3,0
788.76,19,0,1,0,5,0
3958.6,17,1,0,1,5,0
4990.09,20,1,0,0,2,0
3979.17,19,1,0,1,0,0
672.74,16,0,0,0,1,0
1733.23,9,0,1,0,0,0
245.12,15,0,0,1,5,0
3075.67,14,1,1,0,2,0
3860.96,17,1,0,0,5,0
4815.73,11,0,1,0,3,0
1149.12,13,1,0,2,1,0
135.67,10,0,0,2,3,0
3649.27,20,0,1,0,1,0
4320.41,16,1,0,2,0,0
10681.51,1,1,1,1,13,1
4026.66,9,0,1,1,5,0
4031.28,10,0,1,1,3,0
3795.55,15,0,1,2,2,0
1867.41,11,0,0,2,2,0
4622.5,9,0,1,2,5,0
4525.47,13,0,0,1,3,0
4831.23,18,0,0,0,1,0
3243.21,16,0,1,2,1,0
4755.63,14,0,0,2,2,0
4695.17,12,1,1,0,1,0
8352.54,1,1,1,2,8,1
565.24,15,0,1,0,3,0
292.67,2,2,1,1,19,1
4956.02,18,1,0,0,4,0
2330.05,10,0,0,1,3,0
3447.63,9,1,0,0,3,0
309.42,22,1,2,2,9,1
4070.66,11,0,0,2,1,0
1493.59,13,1,0,2,3,0
554.74,17,0,0,0,2,0
3425.9,11,0,0,1,4,0
383.86,23,1,0,2,10,1
3312.74,9,1,1,0,0,0
3688.85,13,0,0,1,4,0
481.79,2,1,0,2,11,1
16203.57,2,1,1,1,10,1
2122.56,19,0,1,2,4,0
3964.62,16,0,0,2,1,0
4967.34,16,0,1,1,1,0
3110.95,9,0,0,1,3,0
4018.35,21,0,0,1,2,0
1892.76,11,0,0,0,1,0
1527.94,20,0,0,2,1,0
2860.5,13,1,1,2,0,0
1700.65,20,1,0,1,3,0
26866.96,2,2,2,2,8,1
1523.99,10,0,1,1,0,0
4815.29,12,0,1,2,4,0
1051.87,15,1,1,1,0,0
2272.74,21,1,0,1,5,0
312.54,14,0,0,1,2,0
3283.06,19,1,1,2,5,0
4214.52,18,1,0,0,1,0
1328.08,20,1,1,2,5,0
4562.01,15,0,0,0,0,0
1411.44,16,0,1,1,5,0
2199.12,20,0,0,2,0,0
1940.83,21,0,0,0,3,0
439.48,22,2,1,2,9,1
481.35,3,2,1,2,12,1
1761.6,13,1,0,2,4,0
766.83,14,0,0,2,2,0
4944.02,8,0,1,0,4,0
4782.67,14,0,1,1,0,0
1900.61,17,0,1,2,3,0
472.6,0,2,1,2,15,1
2346.78,20,0,1,2,3,0
15026.95,23,2,0,1,8,1
3798.09,13,0,0,2,4,0
945.09,20,0,0,2,5,0
1443.94,10,0,0,2,1,0
11439.39,2,2,1,1,20,1
3544.05,8,1,1,1,5,0
4585.56,14,0,1,0,1,0
2692.51,14,0,0,2,2,0
27763.17,0,2,1,2,16,1
2782.32,12,1,0,0,0,0
31039.58,2,1,1,2,12,1
2651.21,8,0,0,1,3,0
1520.09,10,0,0,0,3,0
4853.96,14,1,1,1,0,0
219.75,19,0,0,0,1,0
4585.18,8,0,1,2,2,0
4821.68,11,0,1,1,4,0
2424.86,16,1,0,2,0,0
795.79,12,0,0,0,4,0
2374.23,18,1,0,1,0,0
1179.69,20,0,1,2,4,0
5202.01,1,2,1,2,18,1
47254.85,23,1,0,2,13,1
4735.16,9,1,0,2,3,0
3295.5,19,0,0,1,3,0
4372.61,13,0,0,1,1,0
3405.24,15,0,0,0,0,0
3608.62,8,1,1,1,2,0
4659.77,20,0,0,0,4,0
2542.86,15,0,0,2,4,0
2678.66,18,0,0,0,0,0
1684.17,17,0,0,0,3,0
1346.51,18,0,1,2,0,0
2306.45,9,0,0,2,0,0
2486.3,21,1,1,0,0,0
1758.13,17,0,0,0,4,0
3621.15,13,0,0,0,5,0
436.71,22,1,1,2,16,1
4547.45,13,0,0,0,0,0
1062.74,17,1,0,1,4,0
106.77,20,1,0,1,2,0
562.28,20,0,0,1,4,0
4134.54,17,1,0,1,1,0
407.77,16,0,1,0,1,0
2879.2,20,1,1,1,1,0
3231.72,19,1,0,0,2,0
3179.79,11,0,0,2,3,0
832.14,21,1,0,1,0,0
2036.04,19,0,0,2,5,0
4175.41,17,0,0,1,4,0
3206.49,10,0,0,2,3,0
3135.53,19,0,1,1,0,0
2100.14,13,1,0,1,3,0
44554.15,1,2,1,1,8,1
3910.85,11,0,1,0,5,0
4614.61,18,0,0,2,2,0
15877.71,3,1,0,2,12,1
1300.28,21,0,0,2,0,0
3173.7,16,0,0,2,1,0
1656.17,16,0,0,1,1,0
2697.59,11,0,1,1,5,0
3470.07,20,1,0,1,1,0
109.18,10,0,0,0,5,0
3644.96,11,1,0,0,0,0
724.67,17,0,1,0,5,0
287.4,12,1,0,0,5,0
736.64,16,1,0,2,5,0
1306.18,8,0,0,2,1,0
32865.94,23,2,1,2,20,1
4730.04,11,0,0,0,5,0
2940.95,12,0,0,2,5,0
924.11,19,0,0,2,3,0
1119.71,15,0,0,2,0,0
1238.66,15,0,0,1,1,0
4192.07,11,0,0,0,3,0
4226.37,10,0,0,1,0,0
2697.74,11,1,0,0,1,0
233.62,9,1,0,0,1,0
1639.67,21,0,0,2,0,0
1788.55,16,1,0,2,2,0
3493.64,12,0,0,2,5,0
4731.11,14,0,0,0,4,0
1862.59,13,0,0,1,1,0
4064.37,15,0,1,0,1,0
3665.74,13,0,0,2,5,0
3445.34,17,0,0,2,5,0
559.17,19,1,0,1,3,0
4470.85,14,1,0,0,4,0
665.86,12,1,0,0,3,0
23473.28,23,2,2,2,11,1
56.19,20,0,0,1,0,0
1452.63,8,0,1,2,5,0
4044.48,18,1,1,1,3,0
1536.99,18,0,1,1,0,0
2530.37,19,0,0,0,0,0
3828.03,14,0,0,2,1,0
2432.62,16,0,1,2,1,0
40966.19,3,1,2,1,14,1
2370.46,16,0,0,2,5,0
2107.7,17,0,0,2,0,0
1914.85,14,0,0,1,1,0
70.03,10,1,0,0,5,0
2773.79,18,0,0,0,5,0
1061.57,14,0,0,1,4,0
3624.18,20,0,1,0,0,0
3021.66,16,0,0,2,2,0
1427.15,16,0,0,1,0,0
2408.74,17,0,0,1,4,0
2094.69,13,0,1,1,3,0
429.08,12,0,0,0,2,0
3979.27,21,1,0,1,1,0
456.04,8,1,0,2,1,0
239.8,3,2,0,1,20,1
2388.84,20,0,0,2,1,0
27280.81,22,1,1,1,13,1
2407.15,10,0,0,0,2,0
700.96,13,0,0,1,0,0
4982.97,12,0,1,2,5,0
30361.34,22,2,1,2,11,1
2396.29,12,1,0,1,1,0
40925.03,22,1,2,1,8,1
8576.05,22,2,2,1,8,1
4867.58,12,0,0,2,4,0
2069.34,12,1,0,0,4,0
3468.31,13,0,1,2,3,0
1690.41,15,0,1,1,0,0
10732.76,2,1,1,2,19,1
4266.19,9,0,0,0,5,0
2823.11,8,0,0,2,5,0
4310.8,8,0,0,1,3,0
3550.38,20,0,0,0,4,0
217.57,3,1,2,2,20,1
423.58,10,1,0,2,2,0
4052.65,21,0,0,1,1,0
12203.18,2,2,0,1,11,1
1180.95,9,0,0,0,1,0
4188.78,21,0,1,0,5,0
3397.73,18,0,0,0,4,0
3350.32,14,0,0,0,0,0
4653.16,20,0,1,2,5,0
9587.11,23,2,1,1,12,1
2051.53,16,0,0,0,0,0
401.6,9,0,0,2,0,0
43603.94,2,1,1,1,19,1
791.14,18,0,0,2,5,0
115.42,3,1,2,2,20,1
49969.57,2,2,2,1,9,1
423.73,3,2,1,2,10,1
770.65,13,1,1,1,0,0
1345.7,11,0,0,1,2,0
2906.74,16,1,0,2,1,0
541.54,11,1,1,2,2,0
261.81,0,1,1,1,11,1
3797.04,15,0,0,0,5,0
236.87,15,1,0,0,5,0
415.18,16,1,1,1,2,0
482.06,13,0,0,0,3,0
116.36,12,1,0,2,3,0
1508.26,16,1,1,2,4,0
2958.21,16,0,1,0,3,0
34233.41,0,1,1,2,8,1
2227.69,20,0,1,1,2,0
1556.3,11,0,0,1,4,0
46920.98,22,2,0,1,12,1
859.23,9,0,0,1,0,0
4051.86,13,1,0,1,1,0
3330.6,16,0,1,2,5,0
3508.93,13,0,0,0,4,0
2404.94,18,0,0,2,1,0
4534.38,20,0,0,2,5,0
2921.62,14,1,0,0,5,0
567.11,19,1,1,1,1,0
484.61,3,1,1,2,19,1
4645.25,11,0,1,1,2,0
1225.33,17,0,0,2,3,0
3321.61,12,0,0,1,4,0
630.47,20,1,1,1,3,0
2157.37,13,0,1,2,0,0
1152.46,13,1,1,0,0,0
615.84,10,0,0,1,5,0
2790.33,11,0,0,1,2,0
4099.04,16,1,0,0,2,0
3145.05,13,0,0,0,1,0
1194.07,18,0,0,2,0,0
4926.98,14,0,0,1,1,0
4261.85,8,0,0,2,1,0
277.39,8,0,0,2,5,0
269.65,0,2,0,2,20,1
3858.1,17,0,0,0,1,0
35266.37,23,1,2,2,18,1
4161.89,17,0,1,2,5,0
4264.11,15,0,0,2,1,0
16866.32,3,2,2,1,18,1
4280.97,13,0,1,1,0,0
640.84,9,0,0,0,3,0
417.16,19,1,0,0,3,0
3193.36,18,0,0,0,1,0
3824.47,19,1,1,0,3,0
1590.84,18,0,0,1,3,0
4183.8,10,0,1,2,0,0
3672.79,18,0,0,0,4,0
422.02,0,1,1,1,15,1
3028.41,17,0,0,0,2,0
3077.74,20,0,0,1,5,0
3802.24,11,1,1,2,4,0
573.59,9,0,0,0,1,0
16587.68,2,2,1,1,13,1
1744.78,18,0,1,1,5,0
3901.41,16,1,1,0,1,0
2889.29,19,0,0,2,5,0
1956.58,11,1,0,0,3,0
3624.42,14,1,1,0,1,0
19580.04,1,2,1,2,15,1
3609.48,20,0,1,1,3,0
1585.76,13,0,1,2,1,0
2262.23,18,0,0,0,3,0
4937.33,15,0,0,2,4,0
4805.93,14,1,0,0,0,0
4739.94,12,0,0,0,0,0
2719.23,13,1,0,0,5,0
3499.43,17,0,1,1,5,0
2560.76,11,0,0,0,3,0
2612.77,11,0,0,2,3,0
2139.1,13,0,1,1,1,0
2364.49,8,0,1,1,0,0
697.12,15,0,1,0,3,0
809.07,17,1,0,2,3,0
793.32,19,0,0,1,0,0
107.21,13,0,0,2,0,0
3445.6,20,0,1,0,1,0
872.69,19,0,0,0,3,0
151.6,0,1,2,1,8,1
959.91,12,0,1,1,1,0
1660.83,11,0,0,2,1,0
2805.11,21,0,0,2,3,0
2115.49,20,1,1,1,4,0
3382.87,8,0,0,0,2,0
4549.4,9,0,0,0,3,0
2905.04,8,0,1,2,2,0
3673.83,16,0,0,1,5,0
2453.62,12,0,1,1,5,0
27.93,10,0,0,0,2,0
361.68,22,2,0,1,9,1
820.36,13,0,0,2,1,0
674.33,20,0,0,2,4,0
2285.13,15,0,0,1,2,0
4772.73,21,0,0,1,1,0
3732.55,18,0,1,1,0,0
443.74,13,0,0,1,4,0
4174.94,15,1,1,2,4,0
2014.91,11,0,0,1,4,0
4846.19,8,0,0,2,4,0
288.36,0,2,0,1,17,1
1108.5,19,0,1,1,5,0
2984.73,10,0,0,2,2,0
2219.9,15,1,1,2,0,0
13476.51,0,2,1,2,14,1
2215.9,12,0,1,0,0,0
12.81,17,0,1,2,3,0
204.45,20,0,0,2,1,0
3884.4,11,1,1,2,4,0
313.27,16,0,0,1,3,0
360.97,18,0,0,2,3,0
4512.59,19,0,1,0,5,0
3024.84,18,1,1,2,1,0
3170.04,13,1,0,0,1,0
2433.41,16,0,0,2,2,0
4815.58,16,1,1,2,0,0
3836.51,20,0,1,1,3,0
265.19,17,0,1,0,3,0
2940.47,17,0,0,1,3,0
3215.78,12,0,0,0,0,0
2911.26,21,0,1,1,1,0
3857.44,13,0,1,0,2,0
4152.59,17,0,1,1,0,0
3670.06,11,0,1,2,4,0
3059.4,13,0,0,2,5,0
4830.0,13,0,0,2,1,0
2488.93,14,0,0,1,4,0
4119.99,12,0,0,2,1,0
367.97,3,2,0,1,13,1
3212.53,8,1,1,2,1,0
791.89,11,0,1,2,4,0
78.12,11,1,1,2,4,0
4769.18,13,0,1,0,1,0
155.3,2,1,0,2,11,1
3357.48,13,0,0,2,3,0
2974.64,8,0,0,0,1,0
2441.13,12,1,1,1,0,0
3553.99,13,0,0,2,3,0
219.05,10,0,0,1,0,0
377.4,14,0,0,1,4,0
2355.37,14,0,0,0,4,0
4635.66,17,0,1,0,3,0
3780.81,8,1,0,0,3,0
525.7,10,0,0,2,5,0
3552.61,8,0,0,1,2,0
3477.23,11,0,0,1,2,0
4697.55,17,0,0,0,3,0
1670.49,8,1,0,1,4,0
3363.43,20,0,0,2,1,0
4289.69,11,0,0,2,3,0
28379.69,3,2,2,1,14,1
2817.84,10,0,0,0,4,0
4744.05,18,0,0,0,3,0
195.22,18,1,0,2,0,0
3393.62,10,0,0,0,4,0
1271.48,17,0,0,1,4,0
826.15,9,1,0,2,0,0
976.06,11,0,1,2,5,0
372.04,17,0,1,1,5,0
571.14,21,0,0,0,3,0
12800.13,22,1,0,1,18,1
3744.75,10,1,0,1,2,0
1627.19,19,1,0,2,1,0
13708.21,0,1,1,1,12,1
3520.7,13,0,0,2,2,0
75.56,17,1,1,0,5,0
4152.44,12,1,0,2,5,0
4083.87,13,0,0,1,1,0
2333.76,12,1,0,2,4,0
2212.74,20,0,0,1,3,0
3878.65,8,1,0,0,4,0
3036.65,10,0,0,1,4,0
31943.26,3,1,2,2,12,1
236.64,0,2,0,2,14,1
1994.69,16,0,0,0,5,0
3209.26,14,0,0,2,2,0
730.14,17,0,0,0,2,0
195.29,23,2,0,2,20,1
134.24,22,1,2,2,8,1
601.2,8,1,0,0,2,0
2402.42,18,0,1,0,3,0
300.44,11,0,0,2,4,0
2218.3,14,1,1,0,5,0
2066.88,18,0,0,0,0,0
42290.48,23,2,0,1,15,1
1816.62,19,0,0,1,0,0
34930.57,23,1,2,1,8,1
168.86,2,2,1,2,18,1
3320.76,13,0,1,1,2,0
3744.12,15,0,0,0,2,0
3318.24,18,0,1,2,1,0
213.69,23,1,1,2,8,1
3935.87,21,0,0,0,1,0
3906.29,17,0,0,1,3,0
3858.75,18,1,0,2,0,0
4502.64,20,0,1,1,2,0
451.05,20,1,0,2,5,0
219.31,22,1,1,2,17,1
2581.87,11,0,1,1,1,0
235.17,13,1,0,1,2,0
32774.12,1,2,1,1,13,1
24861.74,0,1,2,1,19,1
4004.6,21,0,1,1,3,0
4485.47,17,0,1,0,1,0
21063.46,22,1,0,2,19,1
3257.01,19,0,0,0,1,0
2098.35,10,0,1,1,5,0
53.16,21,0,0,2,1,0
2589.52,15,0,1,2,1,0
4269.93,20,0,0,2,2,0
2703.22,15,0,0,0,2,0
1246.81,15,0,0,2,4,0
3413.46,20,0,0,1,3,0
13242.27,2,2,0,1,14,1
4713.33,14,1,1,2,4,0
2358.01,12,0,0,2,2,0
3794.12,9,0,0,0,0,0
4630.83,10,0,0,0,5,0
3013.71,10,1,0,2,0,0
2910.74,12,1,0,2,4,0
211.52,2,2,2,1,14,1
3348.04,14,0,0,1,3,0
2015.89,19,0,1,0,0,0
4058.02,8,1,0,2,2,0
4332.41,11,0,0,0,1,0
2252.61,12,0,0,0,1,0
4800.55,10,1,0,2,3,0
817.97,12,1,0,1,1,0
4000.21,9,0,1,0,1,0
81.52,16,0,1,1,4,0
246.91,14,1,0,1,5,0
1739.77,21,0,1,1,3,0
2170.28,19,0,0,2,0,0
4273.17,18,0,0,0,0,0
4574.29,16,1,0,2,0,0
1587.02,17,0,0,2,5,0
3807.53,10,0,1,2,2,0
189.62,10,0,0,0,5,0
3375.14,21,1,0,2,1,0
804.96,8,0,0,1,4,0
1471.68,20,1,1,1,4,0
2142.68,16,0,0,1,1,0
3695.78,8,0,0,0,4,0
2420.27,16,0,0,1,0,0
46.19,10,0,0,1,5,0
4067.38,20,0,0,0,2,0
875.51,18,0,0,1,5,0
192.35,12,0,0,1,4,0
2923.63,11,0,0,1,1,0
3348.61,10,0,1,1,3,0
122.98,19,0,0,0,5,0
1661.7,13,0,0,2,4,0
3504.09,11,1,0,2,0,0
528.85,15,0,0,2,3,0
4321.63,14,1,0,2,3,0
4931.62,13,1,1,0,2,0
1399.62,18,0,1,2,3,0
1148.81,10,0,1,0,5,0
2725.83,13,0,1,1,5,0
62.72,21,1,0,0,5,0
4699.74,17,0,0,1,2,0
354.47,1,1,0,1,19,1
43675.46,23,1,0,2,9,1
1885.47,16,0,0,1,3,0
276.12,16,0,0,2,5,0
10263.56,3,2,0,2,14,1
655.08,18,1,0,0,4,0
363.61,13,1,0,2,3,0
1846.41,19,0,0,1,2,0
3061.3,13,0,0,1,2,0
1207.31,18,1,0,2,5,0
2220.68,12,0,0,0,4,0
1731.08,10,0,0,2,5,0
725.48,8,1,1,2,5,0
828.32,20,0,0,2,2,0
8019.55,0,2,1,2,12,1
1604.83,8,0,0,2,1,0
1934.34,17,0,0,0,0,0
3874.53,10,0,0,0,5,0
4291.77,10,0,0,2,2,0
1435.51,19,0,1,0,3,0
3222.84,20,0,1,1,0,0
3584.87,21,0,0,2,5,0
2395.72,13,0,1,0,2,0
2397.0,12,0,0,2,1,0
1631.01,14,0,0,2,4,0
145.54,23,1,1,2,15,1
406.85,23,1,1,2,16,1
936.16,11,0,0,0,0,0
3867.85,17,0,1,2,1,0
4968.73,8,0,0,2,2,0
822.02,16,0,1,2,5,0
360.41,14,1,0,1,1,0
4123.44,9,0,1,0,0,0
968.85,14,0,0,1,1,0
2160.45,21,1,0,0,2,0
3559.8,19,0,0,0,0,0
1095.88,16,0,1,0,4,0
2400.4,8,0,0,0,1,0
3910.01,8,0,0,1,4,0
148.77,15,0,0,2,3,0
1730.92,21,1,0,1,5,0
3539.65,18,1,0,0,0,0
3781.2,11,0,0,0,1,0
4797.85,16,0,0,2,5,0
3847.4,13,1,0,0,4,0
4299.11,11,0,0,1,3,0
343.01,22,2,1,1,19,1
187.28,0,1,1,1,19,1
2618.82,8,0,1,1,0,0
252.25,14,0,0,0,1,0
4222.61,20,1,0,2,3,0
4408.73,16,0,1,2,1,0
1681.58,19,0,1,1,1,0
43291.31,23,2,2,2,19,1
1588.34,21,0,0,2,0,0
4773.57,20,0,0,1,4,0
3892.87,11,1,0,2,4,0
2742.99,15,0,0,2,5,0
4763.76,16,0,0,1,5,0
1283.87,13,0,0,1,2,0
3692.15,19,0,0,1,1,0
450.71,8,1,0,0,3,0
4451.51,17,1,0,1,0,0
21125.76,0,2,1,1,13,1
2724.27,19,0,1,0,5,0
351.46,14,1,0,0,2,0
164.9,11,1,0,0,4,0
2003.95,19,0,0,1,2,0
1355.1,13,0,0,2,3,0
1241.28,16,0,0,1,3,0
110.92,23,2,2,2,12,1
4238.67,13,1,0,0,0,0
44.65,9,0,1,1,5,0
769.26,20,0,0,2,3,0
2362.7,12,0,1,0,5,0
4828.9,15,0,0,2,1,0
3293.36,21,0,1,1,5,0
117.14,20,0,0,0,5,0
434.23,18,0,0,2,0,0
377.27,0,1,1,2,16,1
4358.44,15,1,0,0,5,0
4053.44,17,0,1,2,4,0
3551.31,12,0,1,1,2,0
3746.0,14,0,0,0,0,0
3759.6,15,0,0,0,3,0
2506.94,8,0,0,2,5,0
3244.67,15,0,0,1,3,0
3917.16,19,0,1,0,1,0
596.42,14,0,1,0,1,0
4547.23,16,1,1,0,5,0
4261.84,8,0,0,0,3,0
4729.31,10,0,1,2,2,0
4759.72,19,0,0,1,4,0
1416.11,19,0,0,2,5,0
4239.71,20,0,0,2,2,0
3937.22,21,0,1,0,3,0
2678.49,15,0,0,2,3,0
2777.87,18,0,0,0,3,0
1897.62,18,1,1,1,0,0
1714.5,16,0,1,2,0,0
4327.0,15,0,1,2,4,0
4661.54,8,1,1,2,0,0
130.43,2,2,1,1,9,1
4281.87,11,0,1,1,2,0
870.41,20,0,0,0,5,0
3355.19,16,0,1,0,1,0
3610.12,15,0,1,2,5,0
33.61,15,0,1,0,2,0
1677.99,9,0,0,2,5,0
4142.45,16,0,0,1,3,0
2931.34,17,1,1,1,3,0
750.38,14,0,1,0,4,0
4145.61,18,0,0,0,3,0
3791.57,18,0,0,2,0,0
952.48,19,1,0,2,4,0
115.64,8,0,0,2,0,0
2564.95,19,1,1,2,3,0
4695.77,11,0,0,1,5,0
48375.61,2,2,2,1,18,1
2181.18,19,0,1,1,3,0
888.08,14,0,0,1,2,0
1352.15,13,1,0,1,1,0
1981.49,18,0,0,2,4,0
523.68,17,0,0,1,4,0
4296.07,20,0,0,1,2,0
3775.68,8,0,0,0,3,0
4882.74,8,0,0,2,3,0
4520.2,13,0,0,1,1,0
3062.21,19,0,0,1,0,0
1143.0,9,1,1,1,1,0
1365.83,14,1,0,0,1,0
2793.76,15,0,0,2,2,0
4399.03,14,1,1,0,1,0
186.84,1,1,2,2,19,1
3868.15,20,0,0,0,1,0
891.63,13,0,0,0,1,0
3589.41,21,0,0,2,5,0
721.31,11,0,0,0,5,0
1342.55,11,0,0,2,0,0
2691.12,20,0,1,1,2,0
3831.79,9,0,0,2,3,0
3132.8,8,0,0,0,3,0
384.35,23,1,1,2,17,1
2705.82,18,1,0,1,5,0
1518.93,21,0,0,1,3,0
2700.96,11,1,1,2,1,0
160.26,11,0,1,1,1,0
4953.16,17,1,1,2,2,0
1322.48,10,0,1,2,0,0
2289.05,17,1,1,2,4,0
3391.14,9,0,0,0,1,0
403.02,2,2,0,1,10,1
1986.26,14,1,1,2,0,0
2293.68,12,1,0,1,0,0
4145.07,17,1,0,0,4,0
3622.83,9,0,0,2,2,0
741.57,15,1,0,0,0,0
2833.67,14,0,1,1,2,0
3385.88,14,0,1,2,2,0
4584.68,12,0,0,2,4,0
3940.71,12,1,0,1,5,0
999.75,15,0,1,1,1,0
11732.77,23,1,2,2,11,1
1886.08,18,0,0,2,3,0
